,secID,endDate,ADJUST_NAV
2865,000996.OFCN,2017/5/26,0.75
2866,000996.OFCN,2017/5/31,0.748
2867,001008.OFCN,2017/3/1,0.925
2868,001008.OFCN,2017/3/2,0.92
2869,001008.OFCN,2017/3/3,0.922
2870,001008.OFCN,2017/3/6,0.924
2871,001008.OFCN,2017/3/7,0.924
2872,001008.OFCN,2017/3/8,0.926
2873,001008.OFCN,2017/3/9,0.917
2874,001008.OFCN,2017/3/10,0.916
2875,001008.OFCN,2017/3/13,0.923
2876,001008.OFCN,2017/3/14,0.923
2877,001008.OFCN,2017/3/15,0.922
2878,001008.OFCN,2017/3/16,0.929
2879,001008.OFCN,2017/3/17,0.92
2880,001008.OFCN,2017/3/20,0.921
2881,001008.OFCN,2017/3/21,0.929
2882,001008.OFCN,2017/3/22,0.927
2883,001008.OFCN,2017/3/23,0.926
2884,001008.OFCN,2017/3/24,0.931
2885,001008.OFCN,2017/3/27,0.925
2886,001008.OFCN,2017/3/28,0.921
2887,001008.OFCN,2017/3/29,0.922
2888,001008.OFCN,2017/3/30,0.913
2889,001008.OFCN,2017/3/31,0.92
2890,001008.OFCN,2017/4/5,0.939
2891,001008.OFCN,2017/4/6,0.95
2892,001008.OFCN,2017/4/7,0.954
2893,001008.OFCN,2017/4/10,0.961
2894,001008.OFCN,2017/4/11,0.967
2895,001008.OFCN,2017/4/12,0.959
2896,001008.OFCN,2017/4/13,0.967
2897,001008.OFCN,2017/4/14,0.959
2898,001008.OFCN,2017/4/17,0.957
2899,001008.OFCN,2017/4/18,0.958
2900,001008.OFCN,2017/4/19,0.952
2901,001008.OFCN,2017/4/20,0.957
2902,001008.OFCN,2017/4/21,0.955
2903,001008.OFCN,2017/4/24,0.94
2904,001008.OFCN,2017/4/25,0.947
2905,001008.OFCN,2017/4/26,0.947
2906,001008.OFCN,2017/4/27,0.951
2907,001008.OFCN,2017/4/28,0.948
2908,001008.OFCN,2017/5/2,0.943
2909,001008.OFCN,2017/5/3,0.937
2910,001008.OFCN,2017/5/4,0.932
2911,001008.OFCN,2017/5/5,0.922
2912,001008.OFCN,2017/5/8,0.912
2913,001008.OFCN,2017/5/9,0.914
2914,001008.OFCN,2017/5/10,0.907
2915,001008.OFCN,2017/5/11,0.913
2916,001008.OFCN,2017/5/12,0.918
2917,001008.OFCN,2017/5/15,0.924
2918,001008.OFCN,2017/5/16,0.934
2919,001008.OFCN,2017/5/17,0.931
2920,001008.OFCN,2017/5/18,0.927
2921,001008.OFCN,2017/5/19,0.928
2922,001008.OFCN,2017/5/22,0.924
2923,001008.OFCN,2017/5/23,0.917
2924,001008.OFCN,2017/5/24,0.916
2925,001008.OFCN,2017/5/25,0.932
2926,001008.OFCN,2017/5/26,0.934
2927,001008.OFCN,2017/5/31,0.935
2928,001009.OFCN,2017/3/1,0.912
2929,001009.OFCN,2017/3/2,0.913
2930,001009.OFCN,2017/3/3,0.916
2931,001009.OFCN,2017/3/6,0.922
2932,001009.OFCN,2017/3/7,0.92
2933,001009.OFCN,2017/3/8,0.916
2934,001009.OFCN,2017/3/9,0.909
2935,001009.OFCN,2017/3/10,0.913
2936,001009.OFCN,2017/3/13,0.925
2937,001009.OFCN,2017/3/14,0.922
2938,001009.OFCN,2017/3/15,0.922
2939,001009.OFCN,2017/3/16,0.928
2940,001009.OFCN,2017/3/17,0.918
2941,001009.OFCN,2017/3/20,0.924
2942,001009.OFCN,2017/3/21,0.935
2943,001009.OFCN,2017/3/22,0.942
2944,001009.OFCN,2017/3/23,0.949
2945,001009.OFCN,2017/3/24,0.957
2946,001009.OFCN,2017/3/27,0.949
2947,001009.OFCN,2017/3/28,0.949
2948,001009.OFCN,2017/3/29,0.944
2949,001009.OFCN,2017/3/30,0.933
2950,001009.OFCN,2017/3/31,0.945
2951,001009.OFCN,2017/4/5,0.967
2952,001009.OFCN,2017/4/6,0.968
2953,001009.OFCN,2017/4/7,0.966
2954,001009.OFCN,2017/4/10,0.965
2955,001009.OFCN,2017/4/11,0.962
2956,001009.OFCN,2017/4/12,0.955
2957,001009.OFCN,2017/4/13,0.967
2958,001009.OFCN,2017/4/14,0.951
2959,001009.OFCN,2017/4/17,0.946
2960,001009.OFCN,2017/4/18,0.949
2961,001009.OFCN,2017/4/19,0.945
2962,001009.OFCN,2017/4/20,0.954
2963,001009.OFCN,2017/4/21,0.94
2964,001009.OFCN,2017/4/24,0.915
2965,001009.OFCN,2017/4/25,0.921
2966,001009.OFCN,2017/4/26,0.932
2967,001009.OFCN,2017/4/27,0.942
2968,001009.OFCN,2017/4/28,0.945
2969,001009.OFCN,2017/5/2,0.952
2970,001009.OFCN,2017/5/3,0.948
2971,001009.OFCN,2017/5/4,0.942
2972,001009.OFCN,2017/5/5,0.93
2973,001009.OFCN,2017/5/8,0.913
2974,001009.OFCN,2017/5/9,0.923
2975,001009.OFCN,2017/5/10,0.914
2976,001009.OFCN,2017/5/11,0.918
2977,001009.OFCN,2017/5/12,0.913
2978,001009.OFCN,2017/5/15,0.922
2979,001009.OFCN,2017/5/16,0.949
2980,001009.OFCN,2017/5/17,0.944
2981,001009.OFCN,2017/5/18,0.937
2982,001009.OFCN,2017/5/19,0.929
2983,001009.OFCN,2017/5/22,0.929
2984,001009.OFCN,2017/5/23,0.925
2985,001009.OFCN,2017/5/24,0.925
2986,001009.OFCN,2017/5/25,0.919
2987,001009.OFCN,2017/5/26,0.905
2988,001009.OFCN,2017/5/31,0.905
2989,001015.OFCN,2017/3/1,1.229
2990,001015.OFCN,2017/3/2,1.222
2991,001015.OFCN,2017/3/3,1.222
2992,001015.OFCN,2017/3/6,1.231
2993,001015.OFCN,2017/3/7,1.233
2994,001015.OFCN,2017/3/8,1.23
2995,001015.OFCN,2017/3/9,1.222
2996,001015.OFCN,2017/3/10,1.222
2997,001015.OFCN,2017/3/13,1.232
2998,001015.OFCN,2017/3/14,1.232
2999,001015.OFCN,2017/3/15,1.233
3000,001015.OFCN,2017/3/16,1.241
3001,001015.OFCN,2017/3/17,1.23
3002,001015.OFCN,2017/3/20,1.232
3003,001015.OFCN,2017/3/21,1.236
3004,001015.OFCN,2017/3/22,1.231
3005,001015.OFCN,2017/3/23,1.234
3006,001015.OFCN,2017/3/24,1.244
3007,001015.OFCN,2017/3/27,1.24
3008,001015.OFCN,2017/3/28,1.238
3009,001015.OFCN,2017/3/29,1.235
3010,001015.OFCN,2017/3/30,1.226
3011,001015.OFCN,2017/3/31,1.232
3012,001015.OFCN,2017/4/5,1.248
3013,001015.OFCN,2017/4/6,1.252
3014,001015.OFCN,2017/4/7,1.252
3015,001015.OFCN,2017/4/10,1.245
3016,001015.OFCN,2017/4/11,1.25
3017,001015.OFCN,2017/4/12,1.246
3018,001015.OFCN,2017/4/13,1.249
3019,001015.OFCN,2017/4/14,1.239
3020,001015.OFCN,2017/4/17,1.235
3021,001015.OFCN,2017/4/18,1.23
3022,001015.OFCN,2017/4/19,1.223
3023,001015.OFCN,2017/4/20,1.226
3024,001015.OFCN,2017/4/21,1.228
3025,001015.OFCN,2017/4/24,1.212
3026,001015.OFCN,2017/4/25,1.215
3027,001015.OFCN,2017/4/26,1.217
3028,001015.OFCN,2017/4/27,1.218
3029,001015.OFCN,2017/4/28,1.216
3030,001015.OFCN,2017/5/2,1.212
3031,001015.OFCN,2017/5/3,1.208
3032,001015.OFCN,2017/5/4,1.203
3033,001015.OFCN,2017/5/5,1.196
3034,001015.OFCN,2017/5/8,1.189
3035,001015.OFCN,2017/5/9,1.187
3036,001015.OFCN,2017/5/10,1.184
3037,001015.OFCN,2017/5/11,1.19
3038,001015.OFCN,2017/5/12,1.199
3039,001015.OFCN,2017/5/15,1.205
3040,001015.OFCN,2017/5/16,1.216
3041,001015.OFCN,2017/5/17,1.209
3042,001015.OFCN,2017/5/18,1.206
3043,001015.OFCN,2017/5/19,1.207
3044,001015.OFCN,2017/5/22,1.208
3045,001015.OFCN,2017/5/23,1.212
3046,001015.OFCN,2017/5/24,1.213
3047,001015.OFCN,2017/5/25,1.235
3048,001015.OFCN,2017/5/26,1.234
3049,001015.OFCN,2017/5/31,1.237
3050,001016.OFCN,2017/3/1,1.216
3051,001016.OFCN,2017/3/2,1.21
3052,001016.OFCN,2017/3/3,1.21
3053,001016.OFCN,2017/3/6,1.218
3054,001016.OFCN,2017/3/7,1.221
3055,001016.OFCN,2017/3/8,1.218
3056,001016.OFCN,2017/3/9,1.209
3057,001016.OFCN,2017/3/10,1.21
3058,001016.OFCN,2017/3/13,1.219
3059,001016.OFCN,2017/3/14,1.219
3060,001016.OFCN,2017/3/15,1.22
3061,001016.OFCN,2017/3/16,1.228
3062,001016.OFCN,2017/3/17,1.217
3063,001016.OFCN,2017/3/20,1.219
3064,001016.OFCN,2017/3/21,1.223
3065,001016.OFCN,2017/3/22,1.218
3066,001016.OFCN,2017/3/23,1.221
3067,001016.OFCN,2017/3/24,1.231
3068,001016.OFCN,2017/3/27,1.227
3069,001016.OFCN,2017/3/28,1.224
3070,001016.OFCN,2017/3/29,1.222
3071,001016.OFCN,2017/3/30,1.212
3072,001016.OFCN,2017/3/31,1.219
3073,001016.OFCN,2017/4/5,1.235
3074,001016.OFCN,2017/4/6,1.239
3075,001016.OFCN,2017/4/7,1.239
3076,001016.OFCN,2017/4/10,1.232
3077,001016.OFCN,2017/4/11,1.236
3078,001016.OFCN,2017/4/12,1.232
3079,001016.OFCN,2017/4/13,1.235
3080,001016.OFCN,2017/4/14,1.226
3081,001016.OFCN,2017/4/17,1.222
3082,001016.OFCN,2017/4/18,1.216
3083,001016.OFCN,2017/4/19,1.209
3084,001016.OFCN,2017/4/20,1.213
3085,001016.OFCN,2017/4/21,1.214
3086,001016.OFCN,2017/4/24,1.199
3087,001016.OFCN,2017/4/25,1.202
3088,001016.OFCN,2017/4/26,1.203
3089,001016.OFCN,2017/4/27,1.204
3090,001016.OFCN,2017/4/28,1.202
3091,001016.OFCN,2017/5/2,1.199
3092,001016.OFCN,2017/5/3,1.194
3093,001016.OFCN,2017/5/4,1.189
3094,001016.OFCN,2017/5/5,1.182
3095,001016.OFCN,2017/5/8,1.176
3096,001016.OFCN,2017/5/9,1.174
3097,001016.OFCN,2017/5/10,1.17
3098,001016.OFCN,2017/5/11,1.176
3099,001016.OFCN,2017/5/12,1.186
3100,001016.OFCN,2017/5/15,1.192
3101,001016.OFCN,2017/5/16,1.202
3102,001016.OFCN,2017/5/17,1.195
3103,001016.OFCN,2017/5/18,1.193
3104,001016.OFCN,2017/5/19,1.193
3105,001016.OFCN,2017/5/22,1.194
3106,001016.OFCN,2017/5/23,1.198
3107,001016.OFCN,2017/5/24,1.199
3108,001016.OFCN,2017/5/25,1.221
3109,001016.OFCN,2017/5/26,1.219
3110,001016.OFCN,2017/5/31,1.223
3111,001027.OFCN,2017/3/1,0.79
3112,001027.OFCN,2017/3/2,0.785
3113,001027.OFCN,2017/3/3,0.785
3114,001027.OFCN,2017/3/6,0.789
3115,001027.OFCN,2017/3/7,0.79
3116,001027.OFCN,2017/3/8,0.788
3117,001027.OFCN,2017/3/9,0.781
3118,001027.OFCN,2017/3/10,0.78
3119,001027.OFCN,2017/3/13,0.784
3120,001027.OFCN,2017/3/14,0.781
3121,001027.OFCN,2017/3/15,0.78
3122,001027.OFCN,2017/3/16,0.785
3123,001027.OFCN,2017/3/17,0.781
3124,001027.OFCN,2017/3/20,0.785
3125,001027.OFCN,2017/3/21,0.786
3126,001027.OFCN,2017/3/22,0.782
3127,001027.OFCN,2017/3/23,0.786
3128,001027.OFCN,2017/3/24,0.789
3129,001027.OFCN,2017/3/27,0.786
3130,001027.OFCN,2017/3/28,0.784
3131,001027.OFCN,2017/3/29,0.78
3132,001027.OFCN,2017/3/30,0.772
3133,001027.OFCN,2017/3/31,0.774
3134,001027.OFCN,2017/4/5,0.787
3135,001027.OFCN,2017/4/6,0.789
3136,001027.OFCN,2017/4/7,0.788
3137,001027.OFCN,2017/4/10,0.785
3138,001027.OFCN,2017/4/11,0.788
3139,001027.OFCN,2017/4/12,0.784
3140,001027.OFCN,2017/4/13,0.787
3141,001027.OFCN,2017/4/14,0.778
3142,001027.OFCN,2017/4/17,0.772
3143,001027.OFCN,2017/4/18,0.767
3144,001027.OFCN,2017/4/19,0.755
3145,001027.OFCN,2017/4/20,0.756
3146,001027.OFCN,2017/4/21,0.754
3147,001027.OFCN,2017/4/24,0.74
3148,001027.OFCN,2017/4/25,0.743
3149,001027.OFCN,2017/4/26,0.746
3150,001027.OFCN,2017/4/27,0.744
3151,001027.OFCN,2017/4/28,0.741
3152,001027.OFCN,2017/5/2,0.739
3153,001027.OFCN,2017/5/3,0.736
3154,001027.OFCN,2017/5/4,0.734
3155,001027.OFCN,2017/5/5,0.726
3156,001027.OFCN,2017/5/8,0.704
3157,001027.OFCN,2017/5/9,0.707
3158,001027.OFCN,2017/5/10,0.695
3159,001027.OFCN,2017/5/11,0.69
3160,001027.OFCN,2017/5/12,0.691
3161,001027.OFCN,2017/5/15,0.692
3162,001027.OFCN,2017/5/16,0.702
3163,001027.OFCN,2017/5/17,0.703
3164,001027.OFCN,2017/5/18,0.698
3165,001027.OFCN,2017/5/19,0.698
3166,001027.OFCN,2017/5/22,0.69
3167,001027.OFCN,2017/5/23,0.682
3168,001027.OFCN,2017/5/24,0.68
3169,001027.OFCN,2017/5/25,0.685
3170,001027.OFCN,2017/5/26,0.683
3171,001027.OFCN,2017/5/31,0.683
3172,001028.OFCN,2017/3/1,0.755
3173,001028.OFCN,2017/3/2,0.752
3174,001028.OFCN,2017/3/3,0.756
3175,001028.OFCN,2017/3/6,0.766
3176,001028.OFCN,2017/3/7,0.768
3177,001028.OFCN,2017/3/8,0.763
3178,001028.OFCN,2017/3/9,0.759
3179,001028.OFCN,2017/3/10,0.762
3180,001028.OFCN,2017/3/13,0.771
3181,001028.OFCN,2017/3/14,0.767
3182,001028.OFCN,2017/3/15,0.766
3183,001028.OFCN,2017/3/16,0.773
3184,001028.OFCN,2017/3/17,0.766
3185,001028.OFCN,2017/3/20,0.767
3186,001028.OFCN,2017/3/21,0.769
3187,001028.OFCN,2017/3/22,0.768
3188,001028.OFCN,2017/3/23,0.769
3189,001028.OFCN,2017/3/24,0.773
3190,001028.OFCN,2017/3/27,0.77
3191,001028.OFCN,2017/3/28,0.768
3192,001028.OFCN,2017/3/29,0.764
3193,001028.OFCN,2017/3/30,0.749
3194,001028.OFCN,2017/3/31,0.753
3195,001028.OFCN,2017/4/5,0.77
3196,001028.OFCN,2017/4/6,0.772
3197,001028.OFCN,2017/4/7,0.77
3198,001028.OFCN,2017/4/10,0.764
3199,001028.OFCN,2017/4/11,0.767
3200,001028.OFCN,2017/4/12,0.759
3201,001028.OFCN,2017/4/13,0.764
3202,001028.OFCN,2017/4/14,0.752
3203,001028.OFCN,2017/4/17,0.744
3204,001028.OFCN,2017/4/18,0.739
3205,001028.OFCN,2017/4/19,0.736
3206,001028.OFCN,2017/4/20,0.736
3207,001028.OFCN,2017/4/21,0.732
3208,001028.OFCN,2017/4/24,0.715
3209,001028.OFCN,2017/4/25,0.716
3210,001028.OFCN,2017/4/26,0.72
3211,001028.OFCN,2017/4/27,0.726
3212,001028.OFCN,2017/4/28,0.729
3213,001028.OFCN,2017/5/2,0.731
3214,001028.OFCN,2017/5/3,0.729
3215,001028.OFCN,2017/5/4,0.728
3216,001028.OFCN,2017/5/5,0.72
3217,001028.OFCN,2017/5/8,0.708
3218,001028.OFCN,2017/5/9,0.716
3219,001028.OFCN,2017/5/10,0.708
3220,001028.OFCN,2017/5/11,0.708
3221,001028.OFCN,2017/5/12,0.706
3222,001028.OFCN,2017/5/15,0.708
3223,001028.OFCN,2017/5/16,0.723
3224,001028.OFCN,2017/5/17,0.724
3225,001028.OFCN,2017/5/18,0.719
3226,001028.OFCN,2017/5/19,0.716
3227,001028.OFCN,2017/5/22,0.708
3228,001028.OFCN,2017/5/23,0.693
3229,001028.OFCN,2017/5/24,0.697
3230,001028.OFCN,2017/5/25,0.699
3231,001028.OFCN,2017/5/26,0.698
3232,001028.OFCN,2017/5/31,0.695
3233,001036.OFCN,2017/3/1,0.911
3234,001036.OFCN,2017/3/2,0.906
3235,001036.OFCN,2017/3/3,0.908
3236,001036.OFCN,2017/3/6,0.913
3237,001036.OFCN,2017/3/7,0.915
3238,001036.OFCN,2017/3/8,0.915
3239,001036.OFCN,2017/3/9,0.911
3240,001036.OFCN,2017/3/10,0.913
3241,001036.OFCN,2017/3/13,0.922
3242,001036.OFCN,2017/3/14,0.921
3243,001036.OFCN,2017/3/15,0.92
3244,001036.OFCN,2017/3/16,0.926
3245,001036.OFCN,2017/3/17,0.917
3246,001036.OFCN,2017/3/20,0.919
3247,001036.OFCN,2017/3/21,0.927
3248,001036.OFCN,2017/3/22,0.929
3249,001036.OFCN,2017/3/23,0.931
3250,001036.OFCN,2017/3/24,0.935
3251,001036.OFCN,2017/3/27,0.929
3252,001036.OFCN,2017/3/28,0.93
3253,001036.OFCN,2017/3/29,0.928
3254,001036.OFCN,2017/3/30,0.918
3255,001036.OFCN,2017/3/31,0.92
3256,001036.OFCN,2017/4/5,0.939
3257,001036.OFCN,2017/4/6,0.948
3258,001036.OFCN,2017/4/7,0.95
3259,001036.OFCN,2017/4/10,0.95
3260,001036.OFCN,2017/4/11,0.958
3261,001036.OFCN,2017/4/12,0.941
3262,001036.OFCN,2017/4/13,0.941
3263,001036.OFCN,2017/4/14,0.932
3264,001036.OFCN,2017/4/17,0.927
3265,001036.OFCN,2017/4/18,0.93
3266,001036.OFCN,2017/4/19,0.926
3267,001036.OFCN,2017/4/20,0.931
3268,001036.OFCN,2017/4/21,0.919
3269,001036.OFCN,2017/4/24,0.901
3270,001036.OFCN,2017/4/25,0.903
3271,001036.OFCN,2017/4/26,0.91
3272,001036.OFCN,2017/4/27,0.912
3273,001036.OFCN,2017/4/28,0.913
3274,001036.OFCN,2017/5/2,0.917
3275,001036.OFCN,2017/5/3,0.912
3276,001036.OFCN,2017/5/4,0.91
3277,001036.OFCN,2017/5/5,0.903
3278,001036.OFCN,2017/5/8,0.885
3279,001036.OFCN,2017/5/9,0.888
3280,001036.OFCN,2017/5/10,0.883
3281,001036.OFCN,2017/5/11,0.891
3282,001036.OFCN,2017/5/12,0.893
3283,001036.OFCN,2017/5/15,0.893
3284,001036.OFCN,2017/5/16,0.904
3285,001036.OFCN,2017/5/17,0.9
3286,001036.OFCN,2017/5/18,0.897
3287,001036.OFCN,2017/5/19,0.897
3288,001036.OFCN,2017/5/22,0.899
3289,001036.OFCN,2017/5/23,0.897
3290,001036.OFCN,2017/5/24,0.898
3291,001036.OFCN,2017/5/25,0.905
3292,001036.OFCN,2017/5/26,0.9
3293,001036.OFCN,2017/5/31,0.902
3294,001039.OFCN,2017/3/1,0.818
3295,001039.OFCN,2017/3/2,0.814
3296,001039.OFCN,2017/3/3,0.817
3297,001039.OFCN,2017/3/6,0.824
3298,001039.OFCN,2017/3/7,0.826
3299,001039.OFCN,2017/3/8,0.824
3300,001039.OFCN,2017/3/9,0.821
3301,001039.OFCN,2017/3/10,0.82
3302,001039.OFCN,2017/3/13,0.828
3303,001039.OFCN,2017/3/14,0.827
3304,001039.OFCN,2017/3/15,0.827
3305,001039.OFCN,2017/3/16,0.835
3306,001039.OFCN,2017/3/17,0.827
3307,001039.OFCN,2017/3/20,0.834
3308,001039.OFCN,2017/3/21,0.843
3309,001039.OFCN,2017/3/22,0.849
3310,001039.OFCN,2017/3/23,0.852
3311,001039.OFCN,2017/3/24,0.856
3312,001039.OFCN,2017/3/27,0.847
3313,001039.OFCN,2017/3/28,0.846
3314,001039.OFCN,2017/3/29,0.842
3315,001039.OFCN,2017/3/30,0.831
3316,001039.OFCN,2017/3/31,0.837
3317,001039.OFCN,2017/4/5,0.851
3318,001039.OFCN,2017/4/6,0.861
3319,001039.OFCN,2017/4/7,0.859
3320,001039.OFCN,2017/4/10,0.856
3321,001039.OFCN,2017/4/11,0.855
3322,001039.OFCN,2017/4/12,0.847
3323,001039.OFCN,2017/4/13,0.849
3324,001039.OFCN,2017/4/14,0.844
3325,001039.OFCN,2017/4/17,0.843
3326,001039.OFCN,2017/4/18,0.843
3327,001039.OFCN,2017/4/19,0.845
3328,001039.OFCN,2017/4/20,0.858
3329,001039.OFCN,2017/4/21,0.847
3330,001039.OFCN,2017/4/24,0.83
3331,001039.OFCN,2017/4/25,0.836
3332,001039.OFCN,2017/4/26,0.84
3333,001039.OFCN,2017/4/27,0.849
3334,001039.OFCN,2017/4/28,0.846
3335,001039.OFCN,2017/5/2,0.847
3336,001039.OFCN,2017/5/3,0.839
3337,001039.OFCN,2017/5/4,0.839
3338,001039.OFCN,2017/5/5,0.829
3339,001039.OFCN,2017/5/8,0.812
3340,001039.OFCN,2017/5/9,0.811
3341,001039.OFCN,2017/5/10,0.806
3342,001039.OFCN,2017/5/11,0.812
3343,001039.OFCN,2017/5/12,0.81
3344,001039.OFCN,2017/5/15,0.816
3345,001039.OFCN,2017/5/16,0.832
3346,001039.OFCN,2017/5/17,0.829
3347,001039.OFCN,2017/5/18,0.825
3348,001039.OFCN,2017/5/19,0.819
3349,001039.OFCN,2017/5/22,0.817
3350,001039.OFCN,2017/5/23,0.803
3351,001039.OFCN,2017/5/24,0.805
3352,001039.OFCN,2017/5/25,0.809
3353,001039.OFCN,2017/5/26,0.808
3354,001039.OFCN,2017/5/31,0.806
3355,001040.OFCN,2017/3/1,1.005
3356,001040.OFCN,2017/3/2,1.002
3357,001040.OFCN,2017/3/3,1.004
3358,001040.OFCN,2017/3/6,1.014
3359,001040.OFCN,2017/3/7,1.015
3360,001040.OFCN,2017/3/8,1.012
3361,001040.OFCN,2017/3/9,1.004
3362,001040.OFCN,2017/3/10,1.004
3363,001040.OFCN,2017/3/13,1.013
3364,001040.OFCN,2017/3/14,1.014
3365,001040.OFCN,2017/3/15,1.012
3366,001040.OFCN,2017/3/16,1.02
3367,001040.OFCN,2017/3/17,1.011
3368,001040.OFCN,2017/3/20,1.014
3369,001040.OFCN,2017/3/21,1.019
3370,001040.OFCN,2017/3/22,1.017
3371,001040.OFCN,2017/3/23,1.017
3372,001040.OFCN,2017/3/24,1.021
3373,001040.OFCN,2017/3/27,1.016
3374,001040.OFCN,2017/3/28,1.012
3375,001040.OFCN,2017/3/29,1.008
3376,001040.OFCN,2017/3/30,0.989
3377,001040.OFCN,2017/3/31,0.993
3378,001040.OFCN,2017/4/5,1.008
3379,001040.OFCN,2017/4/6,1.01
3380,001040.OFCN,2017/4/7,1.012
3381,001040.OFCN,2017/4/10,1.004
3382,001040.OFCN,2017/4/11,1.008
3383,001040.OFCN,2017/4/12,1.004
3384,001040.OFCN,2017/4/13,1.01
3385,001040.OFCN,2017/4/14,0.998
3386,001040.OFCN,2017/4/17,0.988
3387,001040.OFCN,2017/4/18,0.982
3388,001040.OFCN,2017/4/19,0.976
3389,001040.OFCN,2017/4/20,0.978
3390,001040.OFCN,2017/4/21,0.975
3391,001040.OFCN,2017/4/24,0.955
3392,001040.OFCN,2017/4/25,0.956
3393,001040.OFCN,2017/4/26,0.957
3394,001040.OFCN,2017/4/27,0.962
3395,001040.OFCN,2017/4/28,0.963
3396,001040.OFCN,2017/5/2,0.963
3397,001040.OFCN,2017/5/3,0.96
3398,001040.OFCN,2017/5/4,0.956
3399,001040.OFCN,2017/5/5,0.944
3400,001040.OFCN,2017/5/8,0.933
3401,001040.OFCN,2017/5/9,0.934
3402,001040.OFCN,2017/5/10,0.923
3403,001040.OFCN,2017/5/11,0.923
3404,001040.OFCN,2017/5/12,0.923
3405,001040.OFCN,2017/5/15,0.928
3406,001040.OFCN,2017/5/16,0.943
3407,001040.OFCN,2017/5/17,0.942
3408,001040.OFCN,2017/5/18,0.938
3409,001040.OFCN,2017/5/19,0.937
3410,001040.OFCN,2017/5/22,0.927
3411,001040.OFCN,2017/5/23,0.917
3412,001040.OFCN,2017/5/24,0.92
3413,001040.OFCN,2017/5/25,0.928
3414,001040.OFCN,2017/5/26,0.927
3415,001040.OFCN,2017/5/31,0.926
3416,001042.OFCN,2017/3/1,0.742
3417,001042.OFCN,2017/3/2,0.746
3418,001042.OFCN,2017/3/3,0.747
3419,001042.OFCN,2017/3/6,0.752
3420,001042.OFCN,2017/3/7,0.753
3421,001042.OFCN,2017/3/8,0.752
3422,001042.OFCN,2017/3/9,0.745
3423,001042.OFCN,2017/3/10,0.747
3424,001042.OFCN,2017/3/13,0.755
3425,001042.OFCN,2017/3/14,0.759
3426,001042.OFCN,2017/3/15,0.758
3427,001042.OFCN,2017/3/16,0.766
3428,001042.OFCN,2017/3/17,0.764
3429,001042.OFCN,2017/3/20,0.765
3430,001042.OFCN,2017/3/21,0.771
3431,001042.OFCN,2017/3/22,0.771
3432,001042.OFCN,2017/3/23,0.771
3433,001042.OFCN,2017/3/24,0.773
3434,001042.OFCN,2017/3/27,0.762
3435,001042.OFCN,2017/3/28,0.756
3436,001042.OFCN,2017/3/29,0.76
3437,001042.OFCN,2017/3/30,0.753
3438,001042.OFCN,2017/3/31,0.753
3439,001042.OFCN,2017/4/5,0.766
3440,001042.OFCN,2017/4/6,0.767
3441,001042.OFCN,2017/4/7,0.775
3442,001042.OFCN,2017/4/10,0.766
3443,001042.OFCN,2017/4/11,0.762
3444,001042.OFCN,2017/4/12,0.761
